Id,PersonenGruppe,Produkt1,Produkt2,Produkt3,Produkt4,Produkt5,Produkt6,Produkt7,Produkt8,Produkt9,Produkt10,Produkt11
3602,3,0,0,0,0,1,0,0,0,0,0,0
3603,1,0,0,1,1,0,0,0,0,0,0,0
3604,2,0,1,1,0,0,0,0,1,0,0,0
3605,2,0,1,0,0,0,0,0,0,0,1,0
3607,1,1,1,0,0,0,0,0,0,0,0,0
3608,1,0,0,0,0,0,0,0,0,0,1,0
3609,2,0,0,0,0,0,0,0,0,1,0,1
3610,3,0,0,0,0,1,0,1,0,1,1,1
3611,3,1,1,0,0,0,0,1,1,0,1,0
3612,1,0,0,0,0,0,0,1,0,1,1,0
3613,3,0,0,0,0,0,1,0,1,1,1,0
3614,2,0,0,0,1,0,0,1,0,0,0,0
3615,3,0,1,0,0,0,0,0,0,0,1,0
3616,1,0,1,1,0,1,0,0,1,0,1,0
3617,2,0,0,0,1,0,0,0,0,1,0,0
3618,1,0,0,0,0,0,0,0,0,1,0,0
3619,2,0,0,1,0,0,1,0,0,0,0,0
3620,3,0,0,1,0,0,0,0,0,0,0,0
3621,1,0,0,1,0,0,0,0,0,0,1,1
3622,1,0,0,0,0,0,1,0,0,1,1,0
3623,2,1,0,0,0,0,0,0,0,0,1,0
3624,2,0,1,1,0,0,0,0,0,0,0,1
3625,2,0,1,0,0,0,0,1,0,0,0,0
3626,2,0,1,0,0,1,0,0,1,0,0,0
3627,3,0,0,1,1,0,0,0,1,1,0,1
3628,2,0,0,0,0,0,1,1,0,0,0,1
3629,2,0,0,1,0,0,0,0,1,0,0,0
3630,2,1,0,0,0,1,0,0,0,1,0,1
3631,3,1,0,0,1,1,1,1,0,0,0,0
3632,2,0,0,0,0,0,1,0,0,1,1,1
3633,1,0,1,0,0,0,0,1,0,1,1,0
3634,2,0,0,1,1,1,1,0,0,0,0,0
3635,1,0,1,0,0,0,0,1,1,1,1,0
3636,1,1,0,0,0,0,0,0,0,0,1,0
3637,2,0,1,0,1,0,0,0,0,0,1,0
3638,1,1,0,0,0,0,0,0,1,0,0,0
3639,3,0,0,0,0,0,1,0,1,1,0,0
3640,3,1,0,0,0,0,1,0,1,1,1,0
3641,1,0,0,1,1,0,0,0,0,0,1,0
3642,2,0,1,0,0,0,0,0,0,0,0,1
3643,3,0,0,0,0,0,0,1,0,0,0,0
3645,2,0,0,0,0,0,0,0,0,1,0,0
3647,2,0,1,0,0,1,0,1,1,1,0,0
3648,3,0,0,0,0,0,0,0,0,0,1,0
3649,2,1,1,1,0,0,0,0,0,0,0,0
3650,1,0,0,1,0,0,0,0,0,0,0,0
3651,2,0,1,0,0,0,0,0,1,0,0,0
3652,2,0,1,0,0,0,0,0,0,0,0,1
3653,2,0,0,1,0,0,0,0,0,1,0,1
3654,3,1,0,1,1,1,0,0,0,1,0,0
3655,2,1,0,0,1,0,1,0,0,0,0,0
3656,1,0,0,1,0,0,0,0,0,0,0,0
3657,1,0,1,0,0,1,0,0,0,0,0,0
3658,3,0,0,0,0,1,0,1,1,0,0,0
3659,2,0,1,0,0,0,0,0,1,0,0,1
3660,1,0,1,0,0,0,0,0,0,0,0,0
3661,1,0,0,0,0,0,1,0,0,0,0,0
3662,1,0,0,0,0,0,0,1,0,0,0,0
3664,3,1,1,0,1,1,1,1,1,0,1,0
3665,1,0,0,0,0,0,0,0,1,1,1,1
3666,1,0,0,0,0,1,0,0,0,0,0,0
3667,2,0,1,1,0,0,0,0,0,0,0,0
3668,2,1,1,0,0,0,0,1,0,0,0,0
3669,3,0,0,0,0,1,0,1,0,0,1,0
3670,2,1,0,0,0,0,0,0,0,0,0,1
3671,2,0,0,0,0,1,0,0,0,1,1,0
3672,1,1,0,0,0,1,0,0,0,0,1,0
3673,3,0,0,0,0,1,0,1,0,0,1,0
3674,3,0,0,0,1,0,0,0,1,1,1,1
3675,1,0,0,0,0,0,0,0,1,0,0,0
3676,3,1,0,0,1,0,0,0,0,1,0,0
3678,2,0,0,1,0,0,0,1,0,0,1,0
3679,1,0,1,1,0,0,0,0,0,0,0,0
3680,1,1,1,1,0,1,0,0,0,0,0,0
3681,3,0,0,1,0,1,0,0,0,0,0,0
3682,3,0,0,0,0,0,0,0,0,0,0,1
3683,1,0,1,0,0,0,0,0,0,0,0,0
3684,2,1,1,1,0,1,0,0,0,0,1,1
3685,1,0,1,0,0,0,0,0,1,1,1,0
3686,2,1,0,0,0,0,0,0,1,0,1,1
3687,2,0,1,0,0,0,0,1,0,0,0,0
3688,2,0,1,0,0,0,0,0,0,0,0,0
3690,3,0,0,0,0,0,1,0,1,1,1,1
3691,2,0,0,0,0,0,0,0,0,1,0,0
3692,1,0,1,1,1,0,0,0,0,1,0,1
3693,2,0,0,1,1,0,0,0,0,1,1,0
3694,2,1,1,0,0,1,0,0,0,1,1,0
3695,3,1,0,0,0,0,0,0,0,0,1,0
3696,1,0,0,0,0,0,0,1,0,0,1,1
3697,2,0,1,1,1,0,0,0,0,0,0,0
3698,2,0,1,0,0,0,0,0,0,0,1,0
3699,2,0,0,0,1,0,0,0,0,1,0,0
3700,1,0,1,0,0,0,0,0,0,0,0,0
3701,3,1,0,0,0,0,1,0,0,0,1,0
3702,1,1,0,0,0,0,1,1,0,1,0,0
3703,2,0,0,0,0,0,0,0,1,0,0,0
3704,2,0,1,0,0,0,0,0,1,0,0,0
3705,1,0,0,1,0,1,0,0,0,0,1,0
3706,3,0,0,0,1,1,1,0,0,0,0,1
3707,3,0,0,0,1,0,0,0,0,1,0,0
3708,1,0,0,0,0,0,0,0,0,1,0,0
3709,3,1,0,0,0,0,0,1,0,0,0,0
3710,1,0,0,1,0,0,0,0,0,0,0,1
3711,3,0,0,0,0,0,0,1,1,1,0,0
3712,1,0,0,0,0,0,0,0,1,0,0,0
3713,3,0,1,0,0,0,0,0,0,1,0,0
3714,3,0,0,0,0,0,0,1,0,0,0,0
3715,2,0,0,0,1,0,0,1,0,0,0,0
3716,2,0,0,1,0,0,0,0,0,0,0,0
3717,1,0,0,0,1,0,1,0,0,0,0,1
3718,2,1,0,1,0,0,1,0,1,0,0,0
3719,1,1,0,0,1,0,0,0,0,1,0,0
3720,3,0,1,0,0,1,1,0,0,0,1,0
3721,2,0,0,1,0,1,0,0,0,0,0,0
3722,2,0,1,0,0,1,0,0,0,0,0,0
3723,1,0,0,1,0,0,0,1,0,0,0,0
3724,2,0,0,0,0,0,1,1,0,0,0,1
3725,1,0,0,1,0,0,0,0,0,0,0,1
3726,3,0,1,1,0,0,1,0,0,0,0,0
3727,3,1,0,0,0,0,0,0,1,1,0,0
3728,2,0,1,0,0,0,0,0,0,1,0,0
3729,1,0,0,0,1,0,0,1,0,1,0,0
3731,3,0,1,0,0,0,0,0,0,0,0,1
3732,1,0,0,1,0,0,0,1,0,0,0,1
3733,1,0,1,0,0,0,1,0,1,1,1,0
3736,2,0,0,0,0,1,0,0,1,0,0,0
3738,3,1,0,0,0,0,0,0,0,0,0,0
3739,2,0,0,0,0,0,0,0,0,1,0,0
3740,1,0,1,1,1,0,0,0,0,0,0,0
3741,1,1,0,0,0,0,0,0,0,0,0,0
3742,1,0,0,0,0,1,0,1,0,1,1,0
3743,1,0,1,0,0,0,0,0,0,0,0,1
3744,1,0,0,0,0,0,0,0,0,0,1,1
3745,2,0,0,0,1,0,1,0,0,1,0,0
3746,3,1,0,0,1,0,1,0,0,1,0,1
3747,2,0,1,0,0,0,0,0,1,1,0,0
3748,3,0,1,0,0,1,0,1,0,0,0,0
3749,2,0,1,0,0,1,0,1,1,0,0,0
3750,2,1,1,0,0,0,0,0,0,0,0,0
3751,3,0,0,1,1,1,0,0,1,1,0,0
3752,1,0,0,1,0,0,0,0,0,0,1,0
3753,3,0,0,1,0,0,0,0,1,0,1,0
3754,2,1,0,0,1,1,0,0,0,1,0,1
3755,1,1,0,0,0,1,1,0,0,0,0,0
3756,2,0,0,1,0,0,0,0,1,0,1,0
3757,3,1,0,1,1,0,0,0,0,1,0,0
3758,3,0,0,0,1,1,0,0,0,0,0,0
3759,1,0,0,0,1,1,1,0,0,0,0,0
3760,1,0,1,0,0,0,0,0,0,1,1,0
3762,1,0,0,0,0,0,0,0,1,0,0,0
3763,1,1,0,1,0,0,0,0,0,0,0,0
3764,3,1,1,0,0,0,1,0,0,0,1,0
3765,2,0,1,0,0,0,1,0,0,0,0,0
3766,1,0,0,0,0,0,0,0,0,1,0,0
3767,3,0,0,0,0,0,0,0,0,1,1,0
3768,1,0,0,0,0,0,0,0,0,1,0,0
3769,1,0,0,0,0,0,0,1,0,0,0,0
3770,3,0,1,0,0,0,0,1,0,0,0,0
3771,1,0,1,0,0,0,0,0,0,1,1,0
3772,2,0,0,1,0,0,0,0,0,1,1,1
3773,1,1,1,0,0,1,1,0,0,0,0,0
3774,3,1,1,0,0,0,0,0,0,1,1,1
3775,1,1,0,0,0,0,0,0,1,0,0,0
3776,1,0,0,0,0,0,0,1,1,1,1,0
3777,2,0,0,0,0,0,0,0,0,0,0,1
3778,3,0,1,0,1,0,0,0,0,1,1,0
3779,2,0,0,0,1,0,0,0,0,1,0,0
3780,1,1,1,0,0,0,0,0,0,1,0,0
3781,3,1,0,0,0,1,0,0,0,1,1,0
3782,1,0,0,1,0,1,0,0,0,0,1,0
3783,3,0,1,0,0,1,0,0,1,0,1,0
3784,3,0,0,0,0,0,0,0,0,1,1,0
3785,3,0,0,0,0,0,0,1,1,1,0,0
3786,3,0,0,0,0,0,0,1,0,0,1,0
3787,3,0,0,0,0,0,0,0,0,1,0,0
3789,1,0,0,1,1,1,1,1,0,0,0,0
3790,1,0,0,0,0,0,0,1,1,0,0,0
3792,3,0,0,0,1,0,0,0,1,1,0,1
3793,3,0,0,0,1,0,0,0,1,1,0,0
3794,1,1,0,0,0,0,0,0,0,0,0,0
3795,2,1,0,0,0,0,0,0,0,1,1,0
3796,1,0,0,1,0,1,0,0,0,0,0,0
3797,1,0,0,0,1,1,0,0,0,0,0,0
3798,1,0,1,0,0,0,0,1,0,0,0,0
3801,3,0,0,0,1,0,1,0,1,1,1,0
3802,1,0,1,0,1,0,0,1,1,0,0,1
3803,2,0,0,0,0,1,0,0,0,0,1,0
3804,1,1,1,0,0,0,0,0,0,1,1,0
3805,1,0,1,0,0,0,0,1,0,1,0,0
3806,3,0,0,0,0,0,0,0,1,0,1,0
3807,3,0,0,0,0,0,0,0,0,0,1,0
3808,2,0,0,0,0,0,0,0,1,0,1,0
3809,2,0,0,0,0,0,0,1,0,1,0,1
3810,3,1,0,0,0,0,1,0,0,0,0,0
3811,2,0,1,0,1,0,0,1,1,1,0,1
3812,3,0,1,0,0,0,0,0,0,0,1,0
3813,3,1,0,0,0,0,0,0,1,0,0,0
3814,1,0,1,1,0,0,0,0,0,0,0,0
3815,1,0,0,1,0,1,0,0,0,1,0,0
3816,2,0,1,1,1,1,0,1,0,0,1,0
3817,3,1,0,0,0,0,0,1,0,0,0,0
3818,2,0,0,1,0,0,0,0,0,1,1,1
3819,3,0,1,0,1,0,1,1,0,1,0,0
3820,1,0,1,1,0,0,0,0,0,0,0,0
3822,3,0,0,1,0,0,1,0,1,0,1,1
3823,2,0,1,0,0,0,0,1,0,0,1,0
3825,3,1,0,0,0,0,0,0,0,1,1,0
3826,2,0,1,0,0,1,1,0,0,0,0,0
3827,3,0,0,0,1,0,0,1,0,0,1,0
3828,3,0,0,0,0,1,0,1,0,1,0,0
3829,1,0,0,0,0,1,0,0,0,1,0,0
3830,2,0,0,1,0,0,0,0,0,0,0,0
3831,1,0,1,0,0,0,0,0,0,1,0,0
3832,3,0,0,0,1,1,1,0,0,0,0,0
3833,1,0,0,0,1,0,0,0,0,0,1,0
3834,2,0,0,1,0,0,0,1,0,0,1,0
3835,3,1,1,0,0,0,1,0,0,1,0,0
3836,3,0,1,0,0,0,0,0,1,1,0,0
3837,3,0,0,0,0,0,0,0,1,1,0,1
3838,3,1,1,1,0,0,0,0,0,0,0,0
3839,2,0,0,0,0,1,0,1,0,0,0,1
3840,2,0,0,1,1,0,1,0,1,1,0,1
3841,1,0,0,1,0,1,0,0,0,0,1,0
3842,1,0,0,0,0,0,0,0,1,0,0,0
3843,2,1,1,0,0,0,0,0,1,0,0,0
3844,2,0,1,1,0,0,0,0,0,1,0,0
3845,1,1,1,0,0,0,0,0,0,0,1,1
3846,2,1,0,1,0,0,0,0,1,0,0,0
3847,3,0,0,1,1,0,1,0,0,1,1,0
3848,3,0,0,1,0,1,0,1,1,0,0,0
3849,3,1,1,0,1,0,0,1,1,0,1,1
3850,1,0,0,0,0,0,0,1,0,0,1,0
3851,1,0,0,0,0,0,0,0,0,1,0,0
3852,3,0,1,0,0,1,0,0,1,0,0,0
3853,2,0,0,0,0,0,0,0,0,0,1,0
3854,2,0,1,0,0,1,0,0,0,1,0,0
3855,2,1,0,0,1,0,1,0,0,0,0,0
3857,3,0,0,0,0,0,0,0,0,1,1,1
3858,2,0,0,1,1,0,0,0,0,0,1,1
3859,1,1,0,0,0,0,0,1,0,0,0,0
3860,3,1,0,1,0,1,0,1,0,1,0,0
3861,3,0,0,0,0,0,0,0,0,1,0,1
3862,3,1,0,0,0,0,0,0,0,1,0,0
3863,3,0,0,1,0,0,0,0,0,1,0,0
3864,3,1,1,0,0,0,1,1,0,0,1,1
3865,3,0,0,1,0,0,0,0,0,0,0,1
3866,1,0,1,0,1,0,0,1,0,1,0,0
3867,2,0,1,0,0,0,0,0,0,0,1,0
3868,3,0,1,1,0,0,0,0,0,0,0,0
3869,3,0,0,1,0,0,0,0,0,0,1,0
3870,1,1,0,1,0,0,0,1,0,0,0,0
3871,3,1,0,1,1,1,0,0,0,1,0,0
3872,3,1,0,0,0,0,0,0,0,0,1,0
3873,2,0,0,1,1,0,0,0,0,1,0,1
3874,3,0,1,0,0,0,0,1,1,0,1,0
3876,3,1,0,0,0,0,0,0,0,0,1,1
3877,1,0,1,0,0,0,0,0,0,0,0,1
3878,1,0,0,0,0,0,0,0,0,0,1,0
3880,2,0,0,1,0,0,0,0,0,0,0,0
3881,2,0,1,0,0,0,0,0,1,1,0,1
3882,2,0,0,0,0,0,0,0,0,0,0,1
3883,2,0,1,0,0,0,0,0,0,0,1,0
3884,1,0,0,0,0,1,0,0,0,0,1,0
3885,1,0,0,0,0,0,0,0,0,0,1,0
3886,2,0,0,0,0,0,0,0,0,0,0,1
3887,1,0,1,0,0,0,0,0,1,0,0,0
3888,2,0,0,1,1,1,0,0,0,0,0,0
3889,2,0,0,0,0,0,0,0,0,1,0,1
3890,2,0,1,0,0,0,0,0,1,0,0,0
3891,3,1,0,0,0,0,0,1,0,0,1,0
3892,2,0,0,0,0,0,0,0,0,1,0,1
3894,3,1,0,0,0,0,1,0,1,0,0,1
3895,2,0,1,0,1,0,0,1,0,0,0,1
3896,3,1,0,0,0,1,1,0,0,1,0,0
3897,1,0,0,0,0,1,0,1,0,0,1,0
3898,3,0,0,0,0,1,0,0,0,0,0,1
3899,3,0,0,1,0,0,0,0,1,0,1,0
3900,3,0,0,0,1,0,0,0,0,0,0,1
3902,2,0,1,0,0,0,0,0,0,1,1,0
3903,2,0,1,0,0,0,0,1,0,0,0,1
3904,3,1,1,1,0,0,0,0,0,1,0,0
3905,3,1,0,1,1,0,0,0,0,1,0,0
3906,2,0,1,0,0,0,0,0,0,0,0,0
3907,2,0,0,1,0,0,0,0,0,0,0,0
3908,2,0,1,0,0,1,0,0,0,0,1,0
3909,1,0,1,0,0,1,0,1,0,0,1,1
3910,2,0,0,0,0,0,0,1,1,1,1,0
3911,2,1,0,0,0,1,1,0,0,0,0,0
3912,2,0,0,0,0,0,0,0,0,1,0,0
3913,3,1,0,0,0,1,1,1,0,1,0,1
3914,2,0,0,1,0,0,0,0,0,0,1,1
3916,1,0,0,0,1,0,0,0,0,0,0,0
3917,3,0,0,0,0,0,1,0,1,0,0,1
3918,1,0,1,0,0,0,0,0,0,1,1,0
3919,2,0,0,0,0,0,1,0,0,0,1,0
3921,2,0,1,0,0,0,0,0,0,0,1,0
3922,2,1,1,0,0,0,0,0,0,0,0,0
3923,2,1,1,1,1,0,1,0,1,0,0,0
3924,2,0,1,0,0,0,1,1,0,1,1,0
3925,1,1,0,0,0,1,1,0,0,1,0,0
3926,3,0,0,0,1,1,0,1,0,0,1,1
3927,1,0,0,0,1,0,0,0,0,1,0,0
3928,3,0,0,0,1,0,0,1,0,0,1,0
3929,2,0,1,0,1,0,0,0,0,0,0,0
3930,3,0,0,0,0,0,1,0,0,0,0,0
3931,2,0,1,0,0,1,0,0,0,1,0,0
3932,1,0,0,1,1,1,0,0,0,0,0,1
3933,1,0,0,0,0,0,0,0,0,0,0,1
3934,1,0,1,0,0,0,0,0,0,0,0,0
3935,2,0,1,1,0,0,0,0,0,1,0,0
3936,3,0,0,0,0,1,0,1,0,0,0,0
3937,2,0,1,0,0,0,0,0,0,0,1,0
3938,3,1,0,0,0,0,0,1,0,1,1,1
3939,3,0,1,0,0,1,0,1,0,1,0,0
3940,1,0,0,0,0,0,0,1,0,0,0,0
3941,3,1,0,0,0,1,0,0,1,0,0,0
3942,3,0,0,1,1,0,0,0,1,0,0,1
3943,2,0,0,1,0,1,0,0,0,0,0,0
3944,3,0,0,0,0,0,0,0,1,0,1,0
3945,3,0,1,0,0,1,0,0,0,1,1,0
3946,2,0,0,0,1,1,0,0,0,0,0,0
3947,1,0,0,0,0,0,0,0,0,0,1,1
3948,2,1,0,0,0,0,0,0,0,0,0,1
3949,2,1,0,0,0,0,0,1,0,1,1,0
3950,1,0,0,0,0,0,0,0,1,1,0,0
3951,3,1,1,0,1,0,0,0,1,0,0,0
3952,3,0,1,0,0,0,0,0,0,0,1,0
3953,2,0,1,1,0,1,0,0,0,0,0,0
3954,1,0,1,0,0,0,0,1,0,0,1,0
3955,3,0,1,1,0,0,0,0,0,1,0,0
3956,3,0,0,0,0,0,0,0,0,1,0,0
3957,1,1,0,1,0,0,0,0,0,0,0,0
3958,2,0,0,1,0,0,0,1,0,0,0,0
3959,3,0,0,1,0,0,1,1,1,0,1,0
3960,1,1,1,1,0,0,0,0,0,1,0,0
3961,1,1,0,0,0,0,0,0,0,0,0,0
3962,3,0,0,0,1,0,1,0,0,0,0,0
3963,3,1,0,0,0,0,0,0,1,0,0,0
3964,1,1,0,1,0,0,1,0,1,1,1,0
3965,2,0,0,0,0,1,0,0,0,0,1,0
3966,2,0,1,0,0,0,0,0,0,0,1,0
3967,3,0,1,0,1,0,0,0,0,0,0,0
3968,3,1,0,1,1,0,0,0,0,1,1,0
3969,1,0,0,1,0,0,0,0,1,1,0,0
3970,2,0,1,0,0,0,0,0,0,0,1,0
3971,1,1,0,0,0,0,0,0,0,0,1,0
3972,1,0,0,0,0,0,1,0,0,0,0,0
3973,2,0,0,1,0,0,0,0,0,0,0,0
3974,2,1,1,0,0,0,0,0,0,0,0,1
3975,1,0,0,1,0,0,0,1,1,0,1,0
3976,1,1,0,1,1,0,0,0,1,1,1,0
3977,1,0,1,0,1,0,0,0,1,0,0,0
3978,3,1,0,0,0,1,1,0,0,1,0,0
3979,2,1,0,0,0,0,0,0,0,1,0,0
3980,3,0,0,1,0,0,0,0,0,1,0,1
3981,2,1,0,0,0,0,0,0,0,0,0,0
3982,1,0,0,0,0,1,0,0,0,0,1,1
3983,1,1,1,1,0,0,0,0,0,0,0,0
3984,1,0,0,0,1,0,0,0,0,0,1,0
3986,2,0,0,1,0,0,0,0,0,0,1,0
3987,2,1,0,0,0,1,0,0,0,1,0,0
3988,3,0,0,0,0,0,0,0,1,0,0,1
3989,3,0,0,0,0,1,0,1,0,1,0,0
3990,1,0,1,0,0,0,0,0,0,0,1,0
3991,3,0,0,1,1,1,0,1,0,0,0,0
3992,2,1,1,0,0,0,0,0,0,0,0,0
3993,2,1,0,0,0,0,0,0,0,0,1,0
3994,1,1,0,0,0,0,0,0,0,1,0,0
3995,3,0,0,0,0,0,0,0,0,1,1,1
3996,1,0,0,1,0,0,0,0,0,0,0,0
3997,1,1,0,0,0,0,0,0,0,0,0,0
3998,3,0,0,0,0,0,0,1,0,1,0,0
4000,1,0,1,1,0,0,0,0,0,1,0,1
4001,1,0,0,0,0,0,1,0,1,0,1,0
4002,2,0,0,0,0,0,0,0,0,0,1,1
4003,3,0,0,0,0,0,0,0,0,1,1,0
4004,3,0,0,1,0,0,0,0,0,0,0,0
4005,2,1,0,0,0,0,0,1,0,0,0,1
4006,1,0,1,0,0,0,1,1,0,0,1,1
4007,3,0,0,1,0,0,0,0,0,0,0,0
4008,2,0,0,1,0,0,0,0,0,0,1,0
4009,1,0,0,0,0,0,0,0,1,0,0,0
4010,3,0,0,1,0,1,0,1,0,0,1,0
4011,2,0,0,0,0,0,0,0,1,0,0,0
4012,2,1,1,0,0,1,0,1,0,0,1,0
4013,1,0,1,0,0,0,0,1,0,1,1,0
4014,1,0,0,0,0,1,0,0,0,1,0,0
4015,3,0,0,1,0,0,0,0,0,0,0,0
4016,3,0,0,0,0,0,0,0,1,0,1,0
4017,1,0,0,0,0,1,0,1,0,0,0,0
4018,2,0,1,1,0,1,0,0,0,0,0,0
4019,3,1,1,1,0,0,0,0,0,0,0,0
4020,3,0,0,0,1,1,0,0,1,1,1,1
4021,1,0,0,0,1,0,0,1,1,1,1,0
4022,1,0,1,0,1,1,0,1,1,0,0,1
4023,2,0,1,0,0,1,0,0,0,0,0,0
4024,2,0,0,1,0,1,0,0,0,0,0,0
4026,2,1,1,0,0,0,0,0,1,1,1,0
4027,3,1,1,0,0,0,1,0,0,0,1,0
4028,1,0,0,0,0,1,0,0,0,1,0,0
4029,3,0,0,0,0,0,0,0,0,0,1,0
4030,1,0,0,1,0,0,0,0,0,0,1,1
4031,3,0,0,0,0,0,0,0,1,0,0,0
4032,2,0,0,1,0,0,0,0,1,0,0,0
4033,3,1,0,0,0,1,0,1,0,0,0,0
4035,3,0,1,1,1,1,0,0,1,0,1,0
4036,2,0,1,1,0,0,0,0,0,0,1,0
4037,1,0,0,0,0,0,1,0,0,1,1,0
4038,1,1,0,0,1,0,0,0,1,1,0,0
4039,3,1,0,0,0,0,0,0,0,1,1,0
4040,1,0,0,0,0,0,1,0,0,0,0,1
4041,1,1,0,0,0,0,0,1,0,0,0,0
4042,2,0,1,0,0,0,0,0,0,1,1,0
4043,3,1,0,0,0,0,0,0,1,0,1,0
4044,2,0,0,1,1,1,0,0,0,0,0,0
4045,3,0,0,0,0,0,0,1,1,0,0,1
4046,2,0,0,0,0,0,0,0,1,0,0,0
4047,2,0,0,1,1,0,0,0,1,1,1,0
4048,3,0,0,1,0,0,0,0,0,1,1,1
4049,1,0,0,1,0,0,0,0,0,0,0,0
4050,3,0,0,0,0,0,0,1,0,1,0,0
4051,3,0,0,1,1,0,0,0,0,1,1,0
4052,2,0,0,0,1,0,0,0,1,0,0,0
4053,2,1,1,0,0,1,0,0,0,0,1,1
4054,2,0,1,0,0,0,1,1,0,1,0,0
4055,3,0,1,0,1,1,0,0,1,0,0,0
4056,3,1,0,0,1,0,0,1,1,1,0,0
4057,2,1,1,0,0,0,0,1,1,1,1,0
4058,3,0,1,1,0,0,0,0,1,0,0,0
4059,1,0,0,1,0,0,0,1,0,1,0,0
4060,3,1,0,0,0,0,1,0,0,0,0,1
4061,3,0,0,0,0,0,1,1,0,1,1,0
4062,2,0,0,1,0,0,1,1,1,1,1,0
4063,1,0,1,0,0,0,0,0,0,1,0,0
4064,3,1,0,1,0,0,0,1,0,0,1,0
4066,2,1,1,0,0,0,0,0,0,0,0,0
4067,1,0,0,0,0,1,0,0,1,0,1,0
4068,2,1,1,0,0,1,0,0,0,0,0,1
4069,2,0,1,0,0,0,0,1,0,0,0,0
4070,2,0,1,0,1,0,0,1,0,0,0,1
4071,1,0,1,1,0,0,0,0,0,1,0,0
4072,2,0,1,0,0,0,0,1,0,0,0,0
4073,1,0,0,0,1,0,0,0,0,0,0,0
4074,3,1,1,0,0,0,0,1,0,0,0,1
4075,3,0,1,0,0,0,0,0,0,0,0,1
4076,1,1,1,0,0,0,0,1,0,0,0,0
4077,2,0,0,1,0,1,0,1,0,0,0,0
4078,3,1,1,0,0,0,0,0,0,0,0,1
4079,2,0,0,0,1,0,1,1,0,0,0,0
4080,3,0,0,0,1,0,0,0,1,1,0,0
4081,3,0,0,1,0,0,0,0,0,0,0,1
4082,2,0,0,0,0,1,0,0,0,1,1,0
4083,1,0,1,0,0,1,0,1,0,1,0,0
4084,3,0,0,0,0,0,0,0,0,1,1,0
4085,3,0,1,1,0,0,0,0,0,0,0,0
4086,1,0,1,1,0,0,1,0,1,0,0,0
4087,2,1,0,0,1,1,0,0,1,0,0,0
4088,2,0,1,0,0,0,0,0,0,0,0,1
4089,2,0,0,1,0,0,0,0,0,0,0,0
4090,2,0,0,0,0,1,0,0,1,0,1,1
4091,1,0,0,0,1,0,0,0,0,1,0,0
4092,3,0,1,0,0,0,0,0,0,0,0,0
4093,1,0,0,0,0,1,0,0,1,1,0,0
4094,3,0,0,0,0,0,0,1,0,0,0,0
4095,1,0,1,0,0,0,0,0,0,1,1,1
4096,1,0,0,1,0,0,0,0,0,0,0,0
4097,1,0,0,0,0,0,0,0,0,0,0,1
4098,1,0,1,0,0,0,0,0,0,0,0,0
4099,2,0,0,0,0,0,0,0,0,0,1,1
4100,1,0,0,0,0,0,1,0,0,0,0,0
4102,2,1,0,0,0,0,0,0,0,0,1,0
4103,3,0,0,0,0,0,0,0,0,0,1,0
4104,2,0,0,1,0,1,0,0,0,1,0,0
4105,2,0,1,0,0,0,1,0,1,0,0,0
4106,3,0,1,0,0,0,0,0,1,0,0,0
4108,3,0,1,0,0,0,0,0,1,0,0,0
4109,2,0,0,0,0,0,0,0,0,0,1,1
4110,3,0,0,0,0,0,0,0,0,1,0,0
4111,2,0,1,1,0,1,0,0,0,0,1,1
4113,1,1,0,0,0,0,0,0,0,1,0,0
4114,2,0,0,0,0,0,1,0,1,0,0,0
4115,3,1,0,0,0,1,0,0,1,0,1,0
4116,2,1,0,0,0,1,0,1,0,0,0,0
4117,3,1,0,1,0,0,0,0,0,1,0,0
4118,3,0,0,1,0,0,0,0,0,1,0,0
4119,3,0,1,1,0,0,0,0,1,0,0,0
4120,3,0,0,1,0,0,0,0,1,1,0,0
4121,3,0,1,1,0,0,0,0,1,0,1,0
4122,1,1,0,1,0,0,0,0,0,0,0,0
4123,1,0,0,1,0,0,0,0,0,0,0,1
4124,2,0,1,0,0,0,0,0,0,0,0,0
4125,1,0,0,0,0,0,1,0,0,0,0,0
4126,3,0,1,0,0,0,0,1,0,0,0,1
4127,3,0,0,1,0,1,0,0,1,0,0,0
4128,3,0,0,1,0,0,1,0,0,0,0,1
4129,2,0,1,1,0,1,0,0,0,1,0,0
4130,3,0,1,1,0,1,0,0,0,0,0,1
4131,1,0,0,0,0,0,1,0,1,0,0,0
4132,1,0,0,0,0,1,0,1,0,0,0,0
4133,1,0,0,0,0,0,0,0,0,1,1,0
4134,1,0,0,0,0,0,1,1,0,1,0,0
4135,3,1,0,1,0,0,0,1,0,0,0,1
4136,3,1,1,0,0,0,0,0,0,1,1,0
4137,2,0,0,0,0,0,1,1,0,1,1,0
4138,1,0,1,0,0,0,0,0,0,0,0,0
4139,1,0,1,0,0,0,0,0,0,1,0,0
4140,1,0,1,0,0,0,1,0,0,0,1,0
4141,2,0,0,0,1,0,0,0,0,0,1,0
4142,2,0,0,0,1,0,0,0,1,0,1,0
4144,2,0,0,1,0,0,0,0,0,1,0,0
4145,3,0,1,0,0,0,0,0,0,1,0,0
4146,2,0,0,1,0,1,0,1,1,1,0,0
4147,1,0,1,1,0,0,0,0,0,0,0,0
4148,2,1,1,1,0,0,0,0,0,0,0,0
4149,2,0,0,1,0,0,0,1,0,1,0,1
